Name,desc,SUBZONE_NO,SUBZONE_N,PLN_AREA_N,REGION_N,lon,lat
kml_52,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),3,MARINE PARADE,MARINE PARADE,CENTRAL REGION,103.906338526157,1.30228513841822
kml_53,Jalan Bukit Merah Blk 112 (Blk 112 Jalan Bukit Merah Market and Food Centre),11,KAMPONG TIONG BAHRU,BUKIT MERAH,CENTRAL REGION,103.826013285715,1.28000481198881
kml_54,Kampung Admiralty Hawker Centre,3,WOODLANDS EAST,WOODLANDS,NORTH REGION,103.800696448529,1.43993283228134
kml_55,Telok Blangah Rise Blk 36 (Telok Blangah Rise Market),15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82211725658,1.27271579716508
kml_56,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall),4,ALJUNIED,GEYLANG,CENTRAL REGION,103.885833217727,1.30825156309798
kml_57,Pasir Panjang Food Centre,15,PORT,QUEENSTOWN,CENTRAL REGION,103.791402660553,1.27590752450201
kml_58,Queen Street Blk 270 (Albert Centre),10,VICTORIA,ROCHOR,CENTRAL REGION,103.854211645499,1.30100146521405
kml_59,Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre),4,ALJUNIED,GEYLANG,CENTRAL REGION,103.88701902611,1.32064829234987
kml_60,Circuit Road Blk 80 (80 Circuit Road Market and Food Centre),2,MACPHERSON,GEYLANG,CENTRAL REGION,103.887128535137,1.32784956142548
kml_61,Commonwealth Crescent Market,3,COMMONWEALTH,QUEENSTOWN,CENTRAL REGION,103.800362825517,1.3068922760844
kml_62,East Coast Lagoon Food Village,7,SIGLAP,BEDOK,EAST REGION,103.93501674725,1.30668431820832
kml_63,Golden Mile Food Centre,9,CRAWFORD,KALLANG,CENTRAL REGION,103.863883249985,1.30287548090781
kml_64,Jurong West Hawker Centre,9,JURONG WEST CENTRAL,JURONG WEST,WEST REGION,103.697404254467,1.3412597060095
kml_65,Kallang Estate Fresh Market and Food Centre,4,ALJUNIED,GEYLANG,CENTRAL REGION,103.884130183315,1.30739616009942
kml_66,New Upper Changi Road Blk 58,6,BEDOK SOUTH,BEDOK,EAST REGION,103.94113237262,1.32418782817919
kml_67,Smith Street Blk 335 (Chinatown Complex Market),3,CHINATOWN,OUTRAM,CENTRAL REGION,103.843177616296,1.28223514826381
kml_68,Tanjong Pagar Plaza Blk 6 (Blk 6 Tanjong Pagar Plaza Market and Food Centre),3,CHINATOWN,OUTRAM,CENTRAL REGION,103.843166992138,1.27661461066321
kml_69,Teban Garden Road Blk 37A (Teban Gardens Market and Food Centre),8,TEBAN GARDENS,JURONG EAST,WEST REGION,103.742891623681,1.32084835041654
