X1,address,town,flat_type,lon,lat,Street
721,BEDOK NTH ST 4  block  89,BEDOK,3 ROOM,103.9380402,1.332718,BEDOK NTH ST 4
722,BEDOK NTH ST 4  block  90,BEDOK,5 ROOM,103.9403668,1.3321736,BEDOK NTH ST 4
723,BEDOK NTH ST 4  block  91,BEDOK,5 ROOM,103.9402762,1.3325399,BEDOK NTH ST 4
724,BEDOK RESERVOIR RD  block  101,BEDOK,4 ROOM,103.909845,1.3284164,BEDOK RESERVOIR RD
725,BEDOK RESERVOIR RD  block  102,BEDOK,4 ROOM,103.9092559,1.3285295,BEDOK RESERVOIR RD
726,BEDOK RESERVOIR RD  block  103,BEDOK,4 ROOM,103.9094598,1.3287662,BEDOK RESERVOIR RD
727,BEDOK RESERVOIR RD  block  104,BEDOK,5 ROOM,103.9098223,1.3292763,BEDOK RESERVOIR RD
728,BEDOK RESERVOIR RD  block  105,BEDOK,4 ROOM,103.909188,1.3291336,BEDOK RESERVOIR RD
729,BEDOK RESERVOIR RD  block  106,BEDOK,4 ROOM,103.9094598,1.3294979,BEDOK RESERVOIR RD
730,BEDOK RESERVOIR RD  block  107,BEDOK,3 ROOM,103.909188,1.3298653,BEDOK RESERVOIR RD
731,BEDOK RESERVOIR RD  block  108,BEDOK,3 ROOM,103.9093692,1.3302301,BEDOK RESERVOIR RD
732,BEDOK RESERVOIR RD  block  109,BEDOK,3 ROOM,103.9097997,1.3298069,BEDOK RESERVOIR RD
733,BEDOK RESERVOIR RD  block  110,BEDOK,4 ROOM,103.9103661,1.3301512,BEDOK RESERVOIR RD
734,BEDOK RESERVOIR RD  block  111,BEDOK,3 ROOM,103.9100716,1.3299151,BEDOK RESERVOIR RD
735,BEDOK RESERVOIR RD  block  112,BEDOK,4 ROOM,103.9103661,1.3297122,BEDOK RESERVOIR RD
736,BEDOK RESERVOIR RD  block  113,BEDOK,3 ROOM,103.910638,1.3305887,BEDOK RESERVOIR RD
737,BEDOK RESERVOIR RD  block  114,BEDOK,EXECUTIVE,103.909913,1.3305197,BEDOK RESERVOIR RD
738,BEDOK RESERVOIR RD  block  115,BEDOK,EXECUTIVE,103.9086442,1.3306733,BEDOK RESERVOIR RD
739,BEDOK RESERVOIR RD  block  116,BEDOK,3 ROOM,103.9086442,1.3311124,BEDOK RESERVOIR RD
740,BEDOK RESERVOIR RD  block  117,BEDOK,4 ROOM,103.9087348,1.3314046,BEDOK RESERVOIR RD
741,BEDOK RESERVOIR RD  block  118,BEDOK,4 ROOM,103.90912,1.3310913,BEDOK RESERVOIR RD
742,BEDOK RESERVOIR RD  block  119,BEDOK,4 ROOM,103.9094598,1.331254,BEDOK RESERVOIR RD
743,BEDOK RESERVOIR RD  block  120,BEDOK,4 ROOM,103.9098223,1.3309592,BEDOK RESERVOIR RD
744,BEDOK RESERVOIR RD  block  121,BEDOK,3 ROOM,103.909913,1.3313246,BEDOK RESERVOIR RD
745,BEDOK RESERVOIR RD  block  122,BEDOK,4 ROOM,103.910638,1.3320522,BEDOK RESERVOIR RD
746,BEDOK RESERVOIR RD  block  123,BEDOK,4 ROOM,103.9104567,1.3324191,BEDOK RESERVOIR RD
747,BEDOK RESERVOIR RD  block  124,BEDOK,4 ROOM,103.9100942,1.3327139,BEDOK RESERVOIR RD
748,BEDOK RESERVOIR RD  block  125,BEDOK,4 ROOM,103.909913,1.3330077,BEDOK RESERVOIR RD
749,BEDOK RESERVOIR RD  block  126,BEDOK,3 ROOM,103.9108278,1.3327806,BEDOK RESERVOIR RD
750,BEDOK RESERVOIR RD  block  127,BEDOK,4 ROOM,103.911183,1.332867,BEDOK RESERVOIR RD
751,BEDOK RESERVOIR RD  block  128,BEDOK,5 ROOM,103.9114536,1.3334379,BEDOK RESERVOIR RD
752,BEDOK RESERVOIR RD  block  129,BEDOK,3 ROOM,103.912218,1.334036,BEDOK RESERVOIR RD
753,BEDOK RESERVOIR RD  block  130,BEDOK,EXECUTIVE,103.9123599,1.3335058,BEDOK RESERVOIR RD
754,BEDOK RESERVOIR RD  block  131,BEDOK,4 ROOM,103.9115443,1.3331446,BEDOK RESERVOIR RD
755,BEDOK RESERVOIR RD  block  132,BEDOK,4 ROOM,103.9119068,1.332923,BEDOK RESERVOIR RD
756,BEDOK RESERVOIR RD  block  133,BEDOK,4 ROOM,103.9119068,1.3324839,BEDOK RESERVOIR RD
757,BEDOK RESERVOIR RD  block  134,BEDOK,4 ROOM,103.912813,1.3329178,BEDOK RESERVOIR RD
758,BEDOK RESERVOIR RD  block  135,BEDOK,4 ROOM,103.9122693,1.3331404,BEDOK RESERVOIR RD
759,BEDOK RESERVOIR RD  block  136,BEDOK,4 ROOM,103.9135607,1.3335538,BEDOK RESERVOIR RD
760,BEDOK RESERVOIR RD  block  137,BEDOK,EXECUTIVE,103.912813,1.3337227,BEDOK RESERVOIR RD
761,BEDOK RESERVOIR RD  block  138,BEDOK,4 ROOM,103.9130849,1.3345261,BEDOK RESERVOIR RD
762,BEDOK RESERVOIR RD  block  139,BEDOK,4 ROOM,103.9137344,1.3345066,BEDOK RESERVOIR RD
763,BEDOK RESERVOIR RD  block  140,BEDOK,4 ROOM,103.9131756,1.3348915,BEDOK RESERVOIR RD
764,BEDOK RESERVOIR RD  block  141,BEDOK,4 ROOM,103.9137193,1.335547,BEDOK RESERVOIR RD
765,BEDOK RESERVOIR RD  block  142,BEDOK,5 ROOM,103.9132888,1.3357141,BEDOK RESERVOIR RD
766,BEDOK RESERVOIR RD  block  143,BEDOK,3 ROOM,103.9127224,1.3350405,BEDOK RESERVOIR RD
767,BEDOK RESERVOIR RD  block  144,BEDOK,3 ROOM,103.9124505,1.3351152,BEDOK RESERVOIR RD
768,BEDOK RESERVOIR RD  block  145,BEDOK,EXECUTIVE,103.9119974,1.3343129,BEDOK RESERVOIR RD
769,BEDOK RESERVOIR RD  block  146,BEDOK,4 ROOM,103.9118161,1.3346066,BEDOK RESERVOIR RD
770,BEDOK RESERVOIR RD  block  147,BEDOK,4 ROOM,103.9116349,1.3349004,BEDOK RESERVOIR RD
771,BEDOK RESERVOIR RD  block  148,BEDOK,4 ROOM,103.9118388,1.3353932,BEDOK RESERVOIR RD
772,BEDOK RESERVOIR RD  block  149,BEDOK,4 ROOM,103.9124505,1.3356275,BEDOK RESERVOIR RD
773,BEDOK RESERVOIR RD  block  150,BEDOK,3 ROOM,103.9124505,1.3360666,BEDOK RESERVOIR RD
774,BEDOK RESERVOIR RD  block  151,BEDOK,4 ROOM,103.9117255,1.3357781,BEDOK RESERVOIR RD
775,BEDOK RESERVOIR RD  block  601,BEDOK,5 ROOM,103.9112724,1.3299265,BEDOK RESERVOIR RD
776,BEDOK RESERVOIR RD  block  602,BEDOK,5 ROOM,103.9115443,1.3293395,BEDOK RESERVOIR RD
777,BEDOK RESERVOIR RD  block  603,BEDOK,5 ROOM,103.9123599,1.3299934,BEDOK RESERVOIR RD
778,BEDOK RESERVOIR RD  block  604,BEDOK,5 ROOM,103.9129943,1.3307947,BEDOK RESERVOIR RD
779,BEDOK RESERVOIR RD  block  605,BEDOK,5 ROOM,103.9135381,1.3302793,BEDOK RESERVOIR RD
780,BEDOK RESERVOIR RD  block  606,BEDOK,3 ROOM,103.91381,1.331668,BEDOK RESERVOIR RD
781,BEDOK RESERVOIR RD  block  607,BEDOK,5 ROOM,103.9127224,1.3310889,BEDOK RESERVOIR RD
782,BEDOK RESERVOIR RD  block  608,BEDOK,3 ROOM,103.9130849,1.3318917,BEDOK RESERVOIR RD
783,BEDOK RESERVOIR RD  block  609,BEDOK,3 ROOM,103.9131117,1.3318329,BEDOK RESERVOIR RD
784,BEDOK RESERVOIR RD  block  610,BEDOK,3 ROOM,103.9121786,1.3309457,BEDOK RESERVOIR RD
785,BEDOK RESERVOIR RD  block  611,BEDOK,5 ROOM,103.9150335,1.331039,BEDOK RESERVOIR RD
786,BEDOK RESERVOIR RD  block  612,BEDOK,5 ROOM,103.915742,1.331648,BEDOK RESERVOIR RD
787,BEDOK RESERVOIR RD  block  613,BEDOK,4 ROOM,103.9166817,1.3319589,BEDOK RESERVOIR RD
788,BEDOK RESERVOIR RD  block  613A,BEDOK,4 ROOM,103.91740419999999,1.3328525,BEDOK RESERVOIR RD
789,BEDOK RESERVOIR RD  block  613B,BEDOK,4 ROOM,103.9180696,1.333107,BEDOK RESERVOIR RD
790,BEDOK RESERVOIR RD  block  614,BEDOK,3 ROOM,103.9167101,1.3324563,BEDOK RESERVOIR RD
791,BEDOK RESERVOIR RD  block  615,BEDOK,3 ROOM,103.9155772,1.3322067,BEDOK RESERVOIR RD
792,BEDOK RESERVOIR RD  block  616,BEDOK,3 ROOM,103.9148975,1.3318081,BEDOK RESERVOIR RD
793,BEDOK RESERVOIR RD  block  617,BEDOK,2 ROOM,103.9165289,1.3331891,BEDOK RESERVOIR RD
794,BEDOK RESERVOIR RD  block  618,BEDOK,2 ROOM,103.9170273,1.3330764,BEDOK RESERVOIR RD
795,BEDOK RESERVOIR RD  block  619,BEDOK,3 ROOM,103.91763160000001,1.3335272,BEDOK RESERVOIR RD
796,BEDOK RESERVOIR RD  block  620,BEDOK,3 ROOM,103.9182508,1.3339841,BEDOK RESERVOIR RD
797,BEDOK RESERVOIR RD  block  621,BEDOK,5 ROOM,103.9168914,1.3345774,BEDOK RESERVOIR RD
798,BEDOK RESERVOIR RD  block  622,BEDOK,4 ROOM,103.9167101,1.3340662,BEDOK RESERVOIR RD
799,BEDOK RESERVOIR RD  block  623,BEDOK,4 ROOM,103.9168007,1.3336266,BEDOK RESERVOIR RD
800,BEDOK RESERVOIR RD  block  624,BEDOK,3 ROOM,103.9163476,1.3342146,BEDOK RESERVOIR RD
801,BEDOK RESERVOIR RD  block  625,BEDOK,3 ROOM,103.9163481,1.3342847,BEDOK RESERVOIR RD
802,BEDOK RESERVOIR RD  block  626,BEDOK,4 ROOM,103.9157132,1.3344378,BEDOK RESERVOIR RD
803,BEDOK RESERVOIR RD  block  627,BEDOK,4 ROOM,103.9155319,1.3340729,BEDOK RESERVOIR RD
804,BEDOK RESERVOIR RD  block  628,BEDOK,3 ROOM,103.9149881,1.3349542,BEDOK RESERVOIR RD
805,BEDOK RESERVOIR RD  block  629,BEDOK,EXECUTIVE,103.9144444,1.3345915,BEDOK RESERVOIR RD
806,BEDOK RESERVOIR RD  block  631,BEDOK,3 ROOM,103.9149165,1.3334378,BEDOK RESERVOIR RD
807,BEDOK RESERVOIR RD  block  632,BEDOK,3 ROOM,103.9137015,1.3328523,BEDOK RESERVOIR RD
808,BEDOK RESERVOIR RD  block  633,BEDOK,EXECUTIVE,103.9052231,1.3304552,BEDOK RESERVOIR RD
809,BEDOK RESERVOIR RD  block  634,BEDOK,EXECUTIVE,103.9048153,1.3302014,BEDOK RESERVOIR RD
810,BEDOK RESERVOIR RD  block  635,BEDOK,EXECUTIVE,103.9049059,1.3307863,BEDOK RESERVOIR RD
811,BEDOK RESERVOIR RD  block  636,BEDOK,EXECUTIVE,103.9045661,1.331209,BEDOK RESERVOIR RD
812,BEDOK RESERVOIR RD  block  637,BEDOK,EXECUTIVE,103.9038638,1.3311947,BEDOK RESERVOIR RD
813,BEDOK RESERVOIR RD  block  638,BEDOK,EXECUTIVE,103.9042036,1.331577,BEDOK RESERVOIR RD
814,BEDOK RESERVOIR RD  block  639,BEDOK,EXECUTIVE,103.9046567,1.3317207,BEDOK RESERVOIR RD
815,BEDOK RESERVOIR RD  block  640,BEDOK,EXECUTIVE,103.9049966,1.3321761,BEDOK RESERVOIR RD
816,BEDOK RESERVOIR RD  block  641,BEDOK,EXECUTIVE,103.9052684,1.3318818,BEDOK RESERVOIR RD
817,BEDOK RESERVOIR RD  block  642,BEDOK,EXECUTIVE,103.9056309,1.3314407,BEDOK RESERVOIR RD
818,BEDOK RESERVOIR RD  block  643,BEDOK,EXECUTIVE,103.9058122,1.3310738,BEDOK RESERVOIR RD
819,BEDOK RESERVOIR RD  block  644,BEDOK,EXECUTIVE,103.9054723,1.3309111,BEDOK RESERVOIR RD
820,BEDOK RESERVOIR RD  block  701,BEDOK,3 ROOM,103.918704,1.3376405,BEDOK RESERVOIR RD
821,BEDOK RESERVOIR RD  block  702,BEDOK,3 ROOM,103.9187946,1.3373472,BEDOK RESERVOIR RD
822,BEDOK RESERVOIR RD  block  703,BEDOK,3 ROOM,103.9198822,1.3371946,BEDOK RESERVOIR RD
823,BEDOK RESERVOIR RD  block  704,BEDOK,3 ROOM,103.9203354,1.3365333,BEDOK RESERVOIR RD
824,BEDOK RESERVOIR RD  block  709,BEDOK,3 ROOM,103.9225106,1.3353499,BEDOK RESERVOIR RD
825,BEDOK RESERVOIR RD  block  710,BEDOK,5 ROOM,103.9237795,1.3356353,BEDOK RESERVOIR RD
826,BEDOK RESERVOIR RD  block  711,BEDOK,5 ROOM,103.9235982,1.3360022,BEDOK RESERVOIR RD
827,BEDOK RESERVOIR RD  block  712,BEDOK,4 ROOM,103.9226012,1.3359348,BEDOK RESERVOIR RD
828,BEDOK RESERVOIR RD  block  713,BEDOK,3 ROOM,103.92242,1.336814,BEDOK RESERVOIR RD
829,BEDOK RESERVOIR RD  block  714,BEDOK,4 ROOM,103.9233263,1.3371015,BEDOK RESERVOIR RD
830,BEDOK RESERVOIR RD  block  715,BEDOK,5 ROOM,103.9231451,1.3374684,BEDOK RESERVOIR RD
831,BEDOK RESERVOIR RD  block  716,BEDOK,EXECUTIVE,103.9247765,1.3378249,BEDOK RESERVOIR RD
832,BEDOK RESERVOIR RD  block  717,BEDOK,5 ROOM,103.9254634,1.3375619,BEDOK RESERVOIR RD
833,BEDOK RESERVOIR RD  block  718,BEDOK,4 ROOM,103.9256829,1.337161,BEDOK RESERVOIR RD
834,BEDOK RESERVOIR RD  block  719,BEDOK,EXECUTIVE,103.9248671,1.3365071,BEDOK RESERVOIR RD
835,BEDOK RESERVOIR RD  block  720,BEDOK,5 ROOM,103.9248671,1.3359217,BEDOK RESERVOIR RD
836,BEDOK RESERVOIR RD  block  721,BEDOK,EXECUTIVE,103.9259548,1.3362813,BEDOK RESERVOIR RD
837,BEDOK RESERVOIR RD  block  722,BEDOK,4 ROOM,103.9281301,1.3366346,BEDOK RESERVOIR RD
838,BEDOK RESERVOIR RD  block  723,BEDOK,4 ROOM,103.9293084,1.3368473,BEDOK RESERVOIR RD
839,BEDOK RESERVOIR RD  block  724,BEDOK,4 ROOM,103.928402,1.3371453,BEDOK RESERVOIR RD
840,BEDOK RESERVOIR RD  block  725,BEDOK,EXECUTIVE,103.9288552,1.3376549,BEDOK RESERVOIR RD
841,BEDOK RESERVOIR RD  block  740,BEDOK,3 ROOM,103.9225237,1.3383014,BEDOK RESERVOIR RD
842,BEDOK RESERVOIR RD  block  742,BEDOK,3 ROOM,103.9219724,1.3380527,BEDOK RESERVOIR RD
843,BEDOK RESERVOIR RD  block  744,BEDOK,3 ROOM,103.9217855,1.337769,BEDOK RESERVOIR RD
844,BEDOK RESERVOIR VIEW  block  761,BEDOK,4 ROOM,103.9339311,1.3362352,BEDOK RESERVOIR VIEW
845,BEDOK RESERVOIR VIEW  block  762,BEDOK,5 ROOM,103.9344749,1.3364516,BEDOK RESERVOIR VIEW
846,BEDOK RESERVOIR VIEW  block  763,BEDOK,4 ROOM,103.9350188,1.3362289,BEDOK RESERVOIR VIEW
847,BEDOK RESERVOIR VIEW  block  764,BEDOK,4 ROOM,103.9353813,1.3359341,BEDOK RESERVOIR VIEW
848,BEDOK RESERVOIR VIEW  block  765,BEDOK,5 ROOM,103.9358346,1.336151,BEDOK RESERVOIR VIEW
849,BEDOK RESERVOIR VIEW  block  766,BEDOK,5 ROOM,103.9364691,1.3362205,BEDOK RESERVOIR VIEW
850,BEDOK RESERVOIR VIEW  block  767,BEDOK,4 ROOM,103.9370129,1.3359978,BEDOK RESERVOIR VIEW
851,BEDOK RESERVOIR VIEW  block  768,BEDOK,4 ROOM,103.9374662,1.3357025,BEDOK RESERVOIR VIEW
852,BEDOK RESERVOIR VIEW  block  769,BEDOK,4 ROOM,103.9378287,1.3358468,BEDOK RESERVOIR VIEW
853,BEDOK RESERVOIR VIEW  block  770,BEDOK,4 ROOM,103.938282,1.3360637,BEDOK RESERVOIR VIEW
854,BEDOK RESERVOIR VIEW  block  771,BEDOK,5 ROOM,103.9387805,1.3360242,BEDOK RESERVOIR VIEW
855,BEDOK RESERVOIR VIEW  block  772,BEDOK,5 ROOM,103.9378287,1.3365053,BEDOK RESERVOIR VIEW
856,BEDOK RESERVOIR VIEW  block  773,BEDOK,5 ROOM,103.9373755,1.3362884,BEDOK RESERVOIR VIEW
857,BEDOK RESERVOIR VIEW  block  774,BEDOK,4 ROOM,103.9368316,1.3365111,BEDOK RESERVOIR VIEW
858,BEDOK STH AVE 1  block  1,BEDOK,3 ROOM,103.9337491,1.320875,BEDOK STH AVE 1
859,BEDOK STH AVE 1  block  2,BEDOK,3 ROOM,103.9333467,1.3213137,BEDOK STH AVE 1
860,BEDOK STH AVE 1  block  22,BEDOK,3 ROOM,103.9327527,1.3228528,BEDOK STH AVE 1
861,BEDOK STH AVE 1  block  23,BEDOK,3 ROOM,103.9327527,1.3232917,BEDOK STH AVE 1
862,BEDOK STH AVE 1  block  3,BEDOK,3 ROOM,103.9331111,1.3219076,BEDOK STH AVE 1
863,BEDOK STH AVE 2  block  10B,BEDOK,EXECUTIVE,103.9361971,1.3224673,BEDOK STH AVE 2
864,BEDOK STH AVE 2  block  10C,BEDOK,EXECUTIVE,103.936247,1.32209,BEDOK STH AVE 2
865,BEDOK STH AVE 2  block  10D,BEDOK,EXECUTIVE,103.9363754,1.3217402,BEDOK STH AVE 2
866,BEDOK STH AVE 2  block  10E,BEDOK,EXECUTIVE,103.9371924,1.32166,BEDOK STH AVE 2
867,BEDOK STH AVE 2  block  10F,BEDOK,EXECUTIVE,103.9370129,1.3221701,BEDOK STH AVE 2
868,BEDOK STH AVE 2  block  14,BEDOK,5 ROOM,103.9361959,1.3213731,BEDOK STH AVE 2
869,BEDOK STH AVE 2  block  31,BEDOK,5 ROOM,103.9381007,1.3230416,BEDOK STH AVE 2
870,BEDOK STH AVE 2  block  32,BEDOK,5 ROOM,103.9378287,1.3226774,BEDOK STH AVE 2
871,BEDOK STH AVE 2  block  33,BEDOK,3 ROOM,103.9390978,1.3228896,BEDOK STH AVE 2
872,BEDOK STH AVE 2  block  34,BEDOK,4 ROOM,103.9380553,1.3219812,BEDOK STH AVE 2
873,BEDOK STH AVE 2  block  35,BEDOK,4 ROOM,103.9398229,1.3223734,BEDOK STH AVE 2
874,BEDOK STH AVE 2  block  36,BEDOK,4 ROOM,103.9382803,1.3215806,BEDOK STH AVE 2
875,BEDOK STH AVE 2  block  37,BEDOK,4 ROOM,103.9399096,1.3219414,BEDOK STH AVE 2
876,BEDOK STH AVE 2  block  5,BEDOK,4 ROOM,103.9342678,1.3220634,BEDOK STH AVE 2
877,BEDOK STH AVE 2  block  6,BEDOK,4 ROOM,103.9348375,1.3221825,BEDOK STH AVE 2
878,BEDOK STH AVE 2  block  7,BEDOK,4 ROOM,103.935404,1.3227462,BEDOK STH AVE 2
879,BEDOK STH AVE 2  block  8,BEDOK,4 ROOM,103.9360838,1.322852,BEDOK STH AVE 2
880,BEDOK STH AVE 2  block  9,BEDOK,5 ROOM,103.9369223,1.3231216,BEDOK STH AVE 2
881,BEDOK STH AVE 3  block  155,BEDOK,EXECUTIVE,103.9461013,1.3185154,BEDOK STH AVE 3
882,BEDOK STH AVE 3  block  156,BEDOK,5 ROOM,103.945534,1.3183175,BEDOK STH AVE 3
883,BEDOK STH AVE 3  block  157,BEDOK,4 ROOM,103.9457167,1.3186821,BEDOK STH AVE 3
884,BEDOK STH AVE 3  block  158,BEDOK,3 ROOM,103.9450805,1.318767,BEDOK STH AVE 3
885,BEDOK STH AVE 3  block  159,BEDOK,4 ROOM,103.9456246,1.3190559,BEDOK STH AVE 3
886,BEDOK STH AVE 3  block  160,BEDOK,EXECUTIVE,103.9451712,1.3192785,BEDOK STH AVE 3
887,BEDOK STH AVE 3  block  161,BEDOK,EXECUTIVE,103.9458057,1.3195596,BEDOK STH AVE 3
888,BEDOK STH AVE 3  block  166,BEDOK,4 ROOM,103.9451699,1.32001,BEDOK STH AVE 3
889,BEDOK STH AVE 3  block  167,BEDOK,EXECUTIVE,103.9449899,1.3196374,BEDOK STH AVE 3
890,BEDOK STH AVE 3  block  168,BEDOK,3 ROOM,103.9445364,1.320155,BEDOK STH AVE 3
891,BEDOK STH AVE 3  block  169,BEDOK,4 ROOM,103.9449444,1.3203356,BEDOK STH AVE 3
892,BEDOK STH AVE 3  block  46,BEDOK,3 ROOM,103.9427236,1.32243,BEDOK STH AVE 3
893,BEDOK STH AVE 3  block  66,BEDOK,5 ROOM,103.9438581,1.3184368,BEDOK STH AVE 3
894,BEDOK STH AVE 3  block  67,BEDOK,5 ROOM,103.9440848,1.3189109,BEDOK STH AVE 3
895,BEDOK STH AVE 3  block  68,BEDOK,5 ROOM,103.9433597,1.3186956,BEDOK STH AVE 3
896,BEDOK STH AVE 3  block  69,BEDOK,3 ROOM,103.9434942,1.3193168,BEDOK STH AVE 3
897,BEDOK STH AVE 3  block  72,BEDOK,5 ROOM,103.9436754,1.3203432,BEDOK STH AVE 3
898,BEDOK STH RD  block  15,BEDOK,4 ROOM,103.9355622,1.3208647,BEDOK STH RD
899,BEDOK STH RD  block  162,BEDOK,EXECUTIVE,103.9460777,1.3196312,BEDOK STH RD
900,BEDOK STH RD  block  163,BEDOK,4 ROOM,103.9466216,1.3197012,BEDOK STH RD
901,BEDOK STH RD  block  164,BEDOK,4 ROOM,103.9466203,1.3200746,BEDOK STH RD
902,BEDOK STH RD  block  165,BEDOK,4 ROOM,103.9460775,1.3202925,BEDOK STH RD
903,BEDOK STH RD  block  170,BEDOK,5 ROOM,103.9461681,1.3206577,BEDOK STH RD
904,BEDOK STH RD  block  171,BEDOK,5 ROOM,103.9454424,1.3208813,BEDOK STH RD
905,BEDOK STH RD  block  172,BEDOK,5 ROOM,103.9445817,1.3206302,BEDOK STH RD
906,BEDOK STH RD  block  18,BEDOK,3 ROOM,103.9347465,1.3205036000000001,BEDOK STH RD
907,BEDOK STH RD  block  19,BEDOK,5 ROOM,103.9342936,1.3196254,BEDOK STH RD
908,BEDOK STH RD  block  20,BEDOK,5 ROOM,103.9337045,1.3198116,BEDOK STH RD
909,BEDOK STH RD  block  21,BEDOK,5 ROOM,103.9332045,1.3200054,BEDOK STH RD
910,BEDOK STH RD  block  38,BEDOK,2 ROOM,103.9386438,1.3209933,BEDOK STH RD
911,BEDOK STH RD  block  39,BEDOK,3 ROOM,103.9396401,1.3214265,BEDOK STH RD
912,BEDOK STH RD  block  40,BEDOK,3 ROOM,103.9397313,1.3210603,BEDOK STH RD
913,BEDOK STH RD  block  41,BEDOK,4 ROOM,103.9407283,1.3211277,BEDOK STH RD
914,BEDOK STH RD  block  42,BEDOK,4 ROOM,103.9407278,1.3214934,BEDOK STH RD
915,BEDOK STH RD  block  43,BEDOK,4 ROOM,103.9416343,1.3215614,BEDOK STH RD
916,BEDOK STH RD  block  44,BEDOK,4 ROOM,103.9416348,1.3211225,BEDOK STH RD
917,BEDOK STH RD  block  70,BEDOK,3 ROOM,103.9429035,1.3200234,BEDOK STH RD
918,BEDOK STH RD  block  71,BEDOK,3 ROOM,103.9427234,1.320458,BEDOK STH RD
919,BENDEMEER RD  block  23,KALLANG/WHAMPOA,3 ROOM,103.8627755,1.3177138,BENDEMEER RD
920,BENDEMEER RD  block  24,KALLANG/WHAMPOA,3 ROOM,103.8623395,1.3192104,BENDEMEER RD
921,BENDEMEER RD  block  26,KALLANG/WHAMPOA,3 ROOM,103.8630419,1.3184664,BENDEMEER RD
922,BENDEMEER RD  block  28,KALLANG/WHAMPOA,3 ROOM,103.863235,1.318697,BENDEMEER RD
923,BENDEMEER RD  block  30,KALLANG/WHAMPOA,3 ROOM,103.8640669,1.3194372,BENDEMEER RD
924,BENDEMEER RD  block  38A,KALLANG/WHAMPOA,4 ROOM,103.8670053,1.3201933,BENDEMEER RD
925,BENDEMEER RD  block  38B,KALLANG/WHAMPOA,3 ROOM,103.8668888,1.3204988,BENDEMEER RD
926,BENDEMEER RD  block  38C,KALLANG/WHAMPOA,4 ROOM,103.866744,1.320821,BENDEMEER RD
927,BENDEMEER RD  block  38D,KALLANG/WHAMPOA,4 ROOM,103.8667509,1.32132,BENDEMEER RD
928,BENDEMEER RD  block  39A,KALLANG/WHAMPOA,4 ROOM,103.866388,1.320161,BENDEMEER RD
929,BENDEMEER RD  block  43,KALLANG/WHAMPOA,3 ROOM,103.8658199,1.321074,BENDEMEER RD
930,BENDEMEER RD  block  44,KALLANG/WHAMPOA,3 ROOM,103.866576,1.3222207,BENDEMEER RD
931,BENDEMEER RD  block  45,KALLANG/WHAMPOA,3 ROOM,103.8662456,1.3227113,BENDEMEER RD
932,BENDEMEER RD  block  46,KALLANG/WHAMPOA,EXECUTIVE,103.8615294,1.3150672,BENDEMEER RD
933,BENDEMEER RD  block  47,KALLANG/WHAMPOA,3 ROOM,103.8666859,1.3233043,BENDEMEER RD
934,BENDEMEER RD  block  48,KALLANG/WHAMPOA,EXECUTIVE,103.8663128,1.3232189,BENDEMEER RD
935,BEO CRES  block  24,BUKIT MERAH,2 ROOM,103.8283736,1.2886266,BEO CRES
936,BEO CRES  block  36,BUKIT MERAH,3 ROOM,103.8271961,1.2883406,BEO CRES
937,BEO CRES  block  38,BUKIT MERAH,3 ROOM,103.8271961,1.2886331,BEO CRES
938,BEO CRES  block  40,BUKIT MERAH,2 ROOM,103.8274678,1.2891435,BEO CRES
939,BISHAN ST 11  block  145,BISHAN,4 ROOM,103.8544609,1.3448197,BISHAN ST 11
940,BISHAN ST 11  block  146,BISHAN,4 ROOM,103.8542797,1.3437958,BISHAN ST 11
941,BISHAN ST 11  block  147,BISHAN,4 ROOM,103.855095,1.3438643,BISHAN ST 11
942,BISHAN ST 11  block  148,BISHAN,3 ROOM,103.854642,1.344233,BISHAN ST 11
943,BISHAN ST 11  block  149,BISHAN,4 ROOM,103.8558197,1.3441529,BISHAN ST 11
944,BISHAN ST 11  block  150,BISHAN,3 ROOM,103.855269,1.344518,BISHAN ST 11
945,BISHAN ST 11  block  150A,BISHAN,4 ROOM,103.8554121,1.3447044,BISHAN ST 11
946,BISHAN ST 11  block  151,BISHAN,4 ROOM,103.8555932,1.3451427,BISHAN ST 11
947,BISHAN ST 11  block  152,BISHAN,4 ROOM,103.8548232,1.3455498,BISHAN ST 11
948,BISHAN ST 11  block  501,BISHAN,4 ROOM,103.849097,1.348388,BISHAN ST 11
949,BISHAN ST 11  block  502,BISHAN,4 ROOM,103.8483454,1.3485995,BISHAN ST 11
950,BISHAN ST 11  block  503,BISHAN,5 ROOM,103.8480291,1.3489574,BISHAN ST 11
951,BISHAN ST 11  block  506,BISHAN,4 ROOM,103.8492973,1.3491697,BISHAN ST 11
952,BISHAN ST 12  block  101,BISHAN,5 ROOM,103.8484165,1.3448836,BISHAN ST 12
953,BISHAN ST 12  block  102,BISHAN,5 ROOM,103.8479386,1.3451503,BISHAN ST 12
954,BISHAN ST 12  block  103,BISHAN,5 ROOM,103.8483009,1.3455143,BISHAN ST 12
955,BISHAN ST 12  block  104,BISHAN,3 ROOM,103.848026,1.345674,BISHAN ST 12
956,BISHAN ST 12  block  105,BISHAN,4 ROOM,103.8473951,1.3458125,BISHAN ST 12
957,BISHAN ST 12  block  106,BISHAN,4 ROOM,103.8477574,1.3461032,BISHAN ST 12
958,BISHAN ST 12  block  107,BISHAN,4 ROOM,103.8480291,1.3463946,BISHAN ST 12
