X1,address,town,flat_type,lon,lat,Street,SUBZONE_NO,SUBZONE_N,REGION_N,PLN_AREA_N,min_dist_clinic,min_dist_school,min_dist_hawker,min_dist_mrt,min_dist_spf,min_dist_preschool,min_dist_busStop
3387,HOUGANG ST 31  block  375,HOUGANG,EXECUTIVE,103.8894329,1.3632154,HOUGANG ST 31,7,LORONG AH SOO,NORTH-EAST REGION,HOUGANG,144.24886188291205,596.2532498097922,594.1339886914495,566.2433975058232,1145.3293502728745,121.87968298008323,108.44544920762678
3388,HOUGANG ST 51  block  546,HOUGANG,5 ROOM,103.891757,1.378947,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,143.08606140904553,343.00864105025283,1051.590741454752,451.3131444922291,912.4055189737121,226.22902715607052,131.29021936826223
3389,HOUGANG ST 51  block  547,HOUGANG,4 ROOM,103.892022,1.3792078,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,181.76769186270104,323.36394049895756,1089.7734219957651,413.0031209532846,953.0249754103999,267.46511467201105,132.61649931502052
3390,HOUGANG ST 51  block  548,HOUGANG,4 ROOM,103.891404,1.3795519,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,199.5815209027586,401.2538336933297,1042.6587581818962,412.126274821772,920.667750889993,257.9070271614358,119.93301097535176
3391,HOUGANG ST 51  block  549,HOUGANG,4 ROOM,103.891271,1.378166,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,45.721946985800315,386.7333931525218,971.26470206659906,552.558861751294,820.2183509961181,128.3950470819875,156.94094224170422
3392,HOUGANG ST 51  block  550,HOUGANG,4 ROOM,103.890715,1.378175,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,76.75466118162612,448.6032369179435,913.0035679078775,581.6824224392583,768.542082184356,87.46454742259402,134.5595132036286
3393,HOUGANG ST 51  block  551,HOUGANG,4 ROOM,103.890737,1.378481,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,99.52206239440697,447.3106556477061,927.0871185620202,551.8371094978048,789.809870583418,119.19919976411215,146.18013495300428
3394,HOUGANG ST 51  block  552,HOUGANG,5 ROOM,103.8904,1.3788,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,150.4072665609373,488.3363874466231,906.1905981110804,545.3551598323967,781.5273356718724,146.1516803740488,133.35577198245082
3395,HOUGANG ST 51  block  553,HOUGANG,4 ROOM,103.890374,1.379119,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,180.55673275325802,486.7184525953552,918.6677690209461,520.198947875569,802.1865752981096,181.31314388037399,130.89910045052503
3396,HOUGANG ST 51  block  554,HOUGANG,4 ROOM,103.889747,1.378769,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,202.6538685517514,490.5816888409936,838.9695853701712,595.9604363349456,724.4662656008664,157.12592864810776,89.48096565064398
3397,HOUGANG ST 51  block  555,HOUGANG,4 ROOM,103.889735,1.379654,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,209.4694538909611,440.2649134467246,885.2791316881569,530.9113923157431,793.306821481781,216.54556467210142,119.00285632115846
3398,HOUGANG ST 51  block  556,HOUGANG,4 ROOM,103.890204,1.379732,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,248.54796205219307,421.46073723489917,934.3837340197908,485.42913708592835,835.2648792844903,249.5194214448686,75.23238159568712
3399,HOUGANG ST 51  block  557,HOUGANG,4 ROOM,103.890429,1.3799539,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,260.47598380456577,394.2136434079505,968.4644517998994,450.41560988495036,870.3128414815887,273.77120274828417,41.01042123072403
3400,HOUGANG ST 51  block  558,HOUGANG,EXECUTIVE,103.889779,1.380489,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,249.68081334737911,350.21062366448064,941.223740898195,472.96690156784933,867.1980056212079,203.2098501420778,73.84247664879139
3401,HOUGANG ST 51  block  559,HOUGANG,EXECUTIVE,103.889492,1.380042,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,197.56788968197108,407.31137173682737,886.4013411651716,527.6886903329889,808.612893225181,179.15835103814644,104.2707146452895
3402,HOUGANG ST 51  block  560,HOUGANG,EXECUTIVE,103.889383,1.380312,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,202.1664908343338,383.97805087819046,894.2125046257831,518.7675355595726,824.9102210026364,160.74010927977858,107.51052373472154
3403,HOUGANG ST 51  block  561,HOUGANG,EXECUTIVE,103.889086,1.3803399,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,178.1047469152166,395.3903914760915,870.0173259036665,542.0909218368093,808.2100036684926,127.59485016588327,85.69768684955537
3404,HOUGANG ST 51  block  562,HOUGANG,EXECUTIVE,103.889115,1.380954,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,230.89981551108963,335.0100092442518,916.344012845048,499.65520125890873,866.7249544259327,137.9765762392741,108.58692951431044
3405,HOUGANG ST 51  block  563,HOUGANG,EXECUTIVE,103.888737,1.37998,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,122.68616733538457,438.85634212705645,814.8621114410348,597.3302896655822,753.4694424390843,105.59257564265535,30.891991359067678
3406,HOUGANG ST 51  block  564,HOUGANG,EXECUTIVE,103.8887093,1.3800593,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,126.26113444645513,441.2108728966348,817.9000495364586,594.2088307149837,759.0767793667169,98.25836152653409,37.8102103960918
3407,HOUGANG ST 51  block  565,HOUGANG,4 ROOM,103.8878839,1.3806419,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,152.05465360297964,415.76426625406083,793.9385726722212,635.048499237281,770.7980689672638,15.701861707271734,84.8711708682914
3408,HOUGANG ST 51  block  566,HOUGANG,5 ROOM,103.8886794,1.3812813,HOUGANG ST 51,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,239.34890100758864,336.135269250782,906.2836408462804,523.7598416942278,873.6480078763047,116.83338997312678,52.001147969798005
3409,HOUGANG ST 51  block  567,HOUGANG,4 ROOM,103.8890705,1.3786004,HOUGANG ST 51,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,150.38664243595983,413.0414733995171,763.3400988384582,662.913900744961,657.6234876691744,155.18077026505486,61.62675915852474
3410,HOUGANG ST 51  block  568,HOUGANG,4 ROOM,103.8888893,1.3780886,HOUGANG ST 51,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,162.35801715112314,384.4874457080482,720.5975833449147,716.560188473911,603.3886722305432,173.78948951623698,46.020852110832955
3411,HOUGANG ST 51  block  569,HOUGANG,5 ROOM,103.8879831,1.3774347,HOUGANG ST 51,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,41.091876231325806,284.98674459655507,599.5361080279803,734.7705430022949,480.8421750024434,137.9876432766038,123.35746219163107
3412,HOUGANG ST 51  block  570,HOUGANG,4 ROOM,103.8881644,1.3780197,HOUGANG ST 51,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,94.47727220073483,303.460054342551,644.3636059918911,776.0597241451729,542.1414368730498,140.47662667062568,126.9581419438671
3413,HOUGANG ST 51  block  571,HOUGANG,4 ROOM,103.8882347,1.3785318,HOUGANG ST 51,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,89.75254643424113,320.842904030023,678.1933579013464,738.8478152624205,590.8491874790675,90.7326308938759,128.3251122818333
3414,HOUGANG ST 51  block  572,HOUGANG,4 ROOM,103.8875074,1.3782983,HOUGANG ST 51,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,104.13167770312302,236.03499714150954,595.6064445388362,819.0347414665075,522.9207629197062,110.77004970568781,142.41166820406858
3415,HOUGANG ST 51  block  573,HOUGANG,4 ROOM,103.8876207,1.3773635,HOUGANG ST 51,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,0,246.50024172039747,559.2057899993304,753.7870423480764,447.6872192733094,116.48292463472413,82.36218344567466
3416,HOUGANG ST 51  block  574,HOUGANG,5 ROOM,103.8869184,1.3774959,HOUGANG ST 51,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,79.51661872236461,166.98757343184866,494.50327628540236,816.8055363768764,412.9113210818179,139.15939442588385,37.158785264118436
3417,HOUGANG ST 51  block  575,HOUGANG,4 ROOM,103.8868052,1.3778812,HOUGANG ST 51,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,107.30062891578088,151.4729652131528,504.90914967665714,856.6035147990486,443.78883006077155,183.39515417933714,80.57659899934508
3418,HOUGANG ST 52  block  534,HOUGANG,4 ROOM,103.8903456,1.3771868,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,119.6733303708397,376.33132156450745,842.6471037568477,586.579602437894,677.1377808682643,32.38344712411675,95.78345097567727
3419,HOUGANG ST 52  block  535,HOUGANG,4 ROOM,103.8901578,1.3764693,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,187.73514397588613,294.3689908728878,807.261450769355,519.4903793457884,624.4247575554667,113.54952231915351,45.644844473164056
3420,HOUGANG ST 52  block  536,HOUGANG,4 ROOM,103.889377,1.377232,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,195.99452602237994,373.34929573515853,739.5114509612092,632.763542052189,586.8209403075157,110.65808723619016,84.23091675442981
3421,HOUGANG ST 52  block  537,HOUGANG,4 ROOM,103.8897048,1.3777175,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,173.373854258523,426.2204471748305,790.2233976996474,666.2876794537389,647.2636336656833,75.46940803487156,35.449524799260544
3422,HOUGANG ST 52  block  538,HOUGANG,EXECUTIVE,103.8904297,1.3778597,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,93.41176883116455,451.05358421300895,871.7513833552102,628.0922919630652,722.8714779247553,43.18594780564735,101.93334321068767
3423,HOUGANG ST 52  block  539,HOUGANG,EXECUTIVE,103.890148,1.377545,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,126.11452030872016,411.3419314937296,831.5304384582844,631.1050901195625,677.7798514318099,22.601925218268814,84.68218524177958
3424,HOUGANG ST 52  block  698C,HOUGANG,EXECUTIVE,103.8883456,1.3753812,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,228.8286467773772,218.2210688039171,597.371165570029,539.8574657369004,393.6288072518761,148.9985943765519,69.52402918795268
3425,HOUGANG ST 52  block  698D,HOUGANG,EXECUTIVE,103.888708,1.3756721,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,222.75692595401338,223.91574732130144,638.2449047360941,533.4517054632904,442.11927065853706,163.04125543688204,68.29482494738785
3426,HOUGANG ST 52  block  699,HOUGANG,5 ROOM,103.8893423,1.3761811,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,231.95202379578726,257.9912842137592,713.1342911588285,534.1648686779536,528.3977530261467,175.84720252912138,100.37690889112204
3427,HOUGANG ST 52  block  699A,HOUGANG,5 ROOM,103.8889799,1.3769892,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,156.82222266619,352.70048785645145,689.8582659981173,631.186147510114,535.1479933049748,160.82758383039322,125.01990875734542
3428,HOUGANG ST 52  block  699B,HOUGANG,4 ROOM,103.8883229,1.3768648000000001,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,95.6433652999638,336.0690480093558,615.6456189883352,661.7609147100707,467.47864402625225,118.40443703958037,160.72382459352644
3429,HOUGANG ST 52  block  699C,HOUGANG,4 ROOM,103.8883456,1.3764068,HOUGANG ST 52,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,133.0373606547337,314.61400563860155,607.0543913430919,620.9259510416628,440.98653207433506,105.66685747322364,155.30154069815103
3430,HOUGANG ST 61  block  685,HOUGANG,3 ROOM,103.8858538,1.374993,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,116.31968431497808,312.78190798517227,323.65148070906776,750.6339897131463,123.46967374589885,227.0528875164171,151.20183051384421
3431,HOUGANG ST 61  block  686,HOUGANG,4 ROOM,103.8853554,1.3757652,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,145.0892153297421,224.33400788544787,267.1748543029585,838.585656693954,165.67221681663173,235.9497063488614,75.7914679055352
3432,HOUGANG ST 61  block  687,HOUGANG,4 ROOM,103.884992,1.3761699,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,153.65576565622837,186.36346661360741,238.63799626823223,895.7164671992183,204.7884134020913,268.4683526879118,40.04186226201104
3433,HOUGANG ST 61  block  688,HOUGANG,3 ROOM,103.8853554,1.3762048,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,179.46620340831763,175.789343746751,278.13602632991484,862.8668184232008,212.99586164507886,227.86080993394245,77.79401489787269
3434,HOUGANG ST 61  block  689,HOUGANG,3 ROOM,103.8855366,1.37657,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,223.72358296921738,135.47899653200386,311.4418612891244,867.8419571093646,256.8742611642643,208.8836110759999,115.07857345881365
3435,HOUGANG ST 61  block  690,HOUGANG,4 ROOM,103.8857179,1.3769353,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,216.9869167785808,99.40063970383851,347.44434340473936,875.1177637096027,301.13863223322556,198.5350711860546,134.83838092075243
3436,HOUGANG ST 61  block  691,HOUGANG,4 ROOM,103.8865333,1.3766374,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,145.22625015830363,175.81687957047774,417.61540464314885,783.4882746405766,309.90847802713574,102.00164059444593,71.31049806393872
3437,HOUGANG ST 61  block  692,HOUGANG,3 ROOM,103.8868052,1.3766358,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,121.28956745669983,197.96095262458311,446.33585427824556,760.2262239241625,327.71463686376546,74.01745799298982,59.09719715021471
3438,HOUGANG ST 61  block  693,HOUGANG,4 ROOM,103.8874395,1.3767785,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,67.75665647422947,248.44629191262666,518.4496713555409,719.4661763977684,386.71777890659877,49.35797785623375,72.58004093360756
3439,HOUGANG ST 61  block  694,HOUGANG,3 ROOM,103.8879831,1.3760427,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,151.5137219460238,300.9011559078745,561.1248449406379,619.2035092283364,385.758868014791,72.55943944879739,136.6286978583748
3440,HOUGANG ST 61  block  695,HOUGANG,3 ROOM,103.8875301,1.3763384,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,113.7979473088166,282.08712616026514,516.4770044064658,678.2499731349562,362.05305581055563,14.612826592867773,114.16803973767249
3441,HOUGANG ST 61  block  696,HOUGANG,3 ROOM,103.8876207,1.3759716,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,153.90929608913268,311.2825156300529,520.1476471481042,643.5473089510018,347.0622324671344,47.066725321223856,138.21481125958402
3442,HOUGANG ST 61  block  697,HOUGANG,4 ROOM,103.8875301,1.3755325,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,173.12563195549458,275.8397197832485,506.7220321862987,620.6944518367098,314.97149477843016,89.82131804013913,100.68271751506862
3443,HOUGANG ST 61  block  698,HOUGANG,3 ROOM,103.8869184,1.3751515,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,103.40711224766673,293.0497614453573,439.5900362407174,653.7804800852759,235.60724632496385,141.26543820084507,134.86662743539654
3444,HOUGANG ST 61  block  698A,HOUGANG,4 ROOM,103.8873489,1.3753138,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,141.716267468129,269.93867289292376,486.59405297567156,622.9526286830949,286.7277801952088,112.94572566908502,98.73231353260464
3445,HOUGANG ST 61  block  698B,HOUGANG,5 ROOM,103.887825,1.3750497,HOUGANG ST 61,4,HOUGANG WEST,NORTH-EAST REGION,HOUGANG,160.2708171376106,213.42996639676497,541.0392724765289,562.7514030571095,327.86600953154885,149.72068318443138,38.92083958701045
3446,HOUGANG ST 91  block  909,HOUGANG,4 ROOM,103.8824133,1.3785349,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,432.6753679654494,97.50029361845274,349.1408622942304,1241.5872598387166,546.2391110775262,249.45560963551475,94.63759059065534
3447,HOUGANG ST 91  block  910,HOUGANG,4 ROOM,103.882907,1.378943,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,455.418950486674,147.83548519436323,388.6444192222908,1181.9312223537597,560.5794121509704,304.8026748753496,44.97093510608065
3448,HOUGANG ST 91  block  911,HOUGANG,4 ROOM,103.8834526,1.3789269,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,450.9164197749023,173.59563054159733,390.3733959425768,1156.5983911990932,536.8780266375089,325.3247622595722,29.77415397677814
3449,HOUGANG ST 91  block  912,HOUGANG,5 ROOM,103.8842681,1.3784825,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,390.9999558658538,151.8023169090352,366.90144287368076,1102.8087455353002,467.06758654628845,338.051270225392,24.45665125116781
3450,HOUGANG ST 91  block  913,HOUGANG,4 ROOM,103.883815,1.3781188,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,355.4729184505583,151.69969907606648,311.6729909515515,1123.1462810496892,439.4900303268301,274.1660266208821,77.0215149874308
3451,HOUGANG ST 91  block  914,HOUGANG,5 ROOM,103.8842001,1.3775487,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,288.06968937198326,141.34620608616427,270.99017515899465,1051.7156143364145,367.365813967309,267.34292973038237,80.51723632501536
3452,HOUGANG ST 91  block  915,HOUGANG,5 ROOM,103.8837018,1.3775517,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,296.5281637339239,130.96562648405802,248.15787196453587,1097.971970899528,384.4121801006044,222.00551833333057,123.93316982455454
3453,HOUGANG ST 91  block  920,HOUGANG,4 ROOM,103.8840869,1.3768717,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,214.61197966600218,182.3836965213683,201.6907261650871,1021.8404037103847,298.988961682266,225.21174725750677,122.1477464741903
3454,HOUGANG ST 91  block  921,HOUGANG,4 ROOM,103.8841775,1.3764316,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,165.0947290191299,206.36045120860348,173.52456755198753,988.9502415228467,249.79870685790058,226.58203931743552,78.4875415654133
3455,HOUGANG ST 91  block  922,HOUGANG,5 ROOM,103.883362,1.3763631,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,190.43942357598235,170.7915968646187,111.78294226619148,1066.1331286538673,288.37683923831383,135.53232240440258,155.69394961814103
3456,HOUGANG ST 91  block  925,HOUGANG,4 ROOM,103.882368,1.3767413,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,295.5199987826911,103.28147722080838,160.205143352374,1183.9464032516642,394.52716274666574,55.186387475967145,127.67210773200033
3457,HOUGANG ST 91  block  926,HOUGANG,5 ROOM,103.8810062,1.3760108,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,176.84583579890457,147.0429548572138,228.67381946700206,1293.4918305820702,479.19264863877083,11.305702655085142,90.27277274875784
3458,HOUGANG ST 91  block  927,HOUGANG,4 ROOM,103.8807268,1.3766715,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,173.3403252655636,82.011920068547,285.7314723324957,1348.2751882991424,539.1769033690108,69.90053611558974,86.11917217645997
3459,HOUGANG ST 91  block  928,HOUGANG,5 ROOM,103.8816178,1.3767215,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,263.7754213537817,93.41623556711909,208.18392683496108,1258.967319885984,458.04447457536986,75.36351731267368,85.86588966035272
3460,HOUGANG ST 91  block  929,HOUGANG,4 ROOM,103.8815272,1.3760627,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,235.08728489682952,151.04891370365226,176.0073069640719,1240.915764100616,428.9701757382946,67.09004707527801,130.7641841215612
3461,HOUGANG ST 91  block  930,HOUGANG,5 ROOM,103.8813007,1.3754046,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,212.69890235876707,215.87573641229824,186.6821908120835,1241.4995708733425,425.65746982251585,83.82076994236178,64.041525791513
3462,HOUGANG ST 91  block  931,HOUGANG,5 ROOM,103.8805758,1.3755921,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,129.5338110467376,200.23232974183892,267.9430506299261,1324.720417837762,508.90976259989935,65.68492690430804,54.73850949874936
3463,HOUGANG ST 91  block  950,HOUGANG,5 ROOM,103.8786845,1.3754663,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,90.96609928895774,334.6523235995171,477.8313729408501,1524.0698181491778,710.929556177302,4.404686964429272,55.228382360819054
3464,HOUGANG ST 91  block  956,HOUGANG,5 ROOM,103.8788289,1.3767487,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,124.26274474213749,255.25173908116395,484.2545251423626,1549.1511662917915,734.380401696786,80.20886471093758,161.29808121546728
3465,HOUGANG ST 91  block  957,HOUGANG,5 ROOM,103.8793726,1.3765273,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,80.44920930420169,206.77694067315448,419.213920300471,1483.9622764775256,669.1117790734265,143.08962258159627,96.9599340043236
3466,HOUGANG ST 91  block  958,HOUGANG,5 ROOM,103.8798257,1.3765273,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,91.44740822410783,162.84465810709955,371.2394095431987,1436.40052828025,622.4405547996075,132.2551333747059,62.38835663403164
3467,HOUGANG ST 91  block  959,HOUGANG,EXECUTIVE,103.8789596,1.3767403,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,116.23655035266017,241.47391876405018,470.11849315997773,1535.1142740508863,720.5181225827928,94.77163712927599,148.32093859003643
3468,HOUGANG ST 91  block  969,HOUGANG,4 ROOM,103.8792836,1.3787263,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,235.31462180682078,248.92983933067347,549.5195614320327,1374.2571498923546,798.7952475830125,116.8221119096365,38.51154950670067
3469,HOUGANG ST 91  block  970,HOUGANG,4 ROOM,103.8806067,1.3784002,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,308.8259278591109,127.01707822566472,421.40523958312286,1332.686296149675,662.9791569641973,145.3364760529025,121.59226943565992
3470,HOUGANG ST 91  block  971,HOUGANG,5 ROOM,103.8796471,1.3782168,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,268.0892102748499,183.40127714197246,482.11667852881135,1401.2520539317397,732.63993157830555,150.139571784163,105.39829552505128
3471,HOUGANG ST 91  block  972,HOUGANG,EXECUTIVE,103.8791914,1.378287,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,276.05525860701056,231.43804157720672,526.7374056914548,1420.7745482559326,778.568681411123,162.39989740806828,71.05597177804499
3472,HOUGANG ST 91  block  973,HOUGANG,5 ROOM,103.8799163,1.3777738,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,224.61846606487117,134.56145733993876,428.16170331340913,1429.4969600231718,679.9481042683823,195.22232758808167,161.81280481695256
3473,HOUGANG ST 91  block  974,HOUGANG,EXECUTIVE,103.8792821,1.3776276,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,202.53087035379946,198.85943698057795,477.7849469963684,1477.9908044443453,731.1676188021921,161.89166571345461,143.941990576586
3474,HOUGANG ST 91  block  975,HOUGANG,EXECUTIVE,103.8796471,1.3771911,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,155.46521958910165,156.54842227110439,418.7782108420995,1481.2030008624677,672.1864898697957,177.67827854359592,135.33441920301777
3475,HOUGANG ST 91  block  976,HOUGANG,4 ROOM,103.8802787,1.3772591,HOUGANG ST 91,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,186.71301146299302,85.85824764272348,362.203953730588,1419.32700312712,615.088903042222,149.6997286652628,128.35601407691757
3476,HOUGANG ST 92  block  936,HOUGANG,5 ROOM,103.8800069,1.3747692,HOUGANG ST 92,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,130.98267517557514,306.8869272699775,338.5993644121797,1363.222967883298,554.58081542627,79.03656435115174,75.70261159849866
3477,HOUGANG ST 92  block  937,HOUGANG,5 ROOM,103.8793727,1.3747697,HOUGANG ST 92,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,114.33991424743346,339.7834279417365,407.79408657859676,1432.270494564297,624.9099697835088,8.848975421722068,53.53604703376261
3478,HOUGANG ST 92  block  938,HOUGANG,4 ROOM,103.8796471,1.3743338,HOUGANG ST 92,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,164.13358899143122,367.06000128253487,389.96718950065275,1393.1931475988893,592.3760274975153,59.858830095741,91.55468981645622
3479,HOUGANG ST 92  block  939,HOUGANG,4 ROOM,103.8796471,1.3739675,HOUGANG ST 92,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,204.28529262215483,404.10547044548326,404.38197710050036,1386.7204966909685,593.6399804703224,94.36992759870137,95.82339099107813
3480,HOUGANG ST 92  block  940,HOUGANG,EXECUTIVE,103.8798257,1.3735236,HOUGANG ST 92,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,255.7511652631991,374.93377788621666,409.2159785218004,1360.6774717663582,579.197248045384,147.29762984211712,136.23457758217373
3481,HOUGANG ST 92  block  941,HOUGANG,4 ROOM,103.8791686,1.3735793,HOUGANG ST 92,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,247.51072655487062,418.53130610271177,470.6971262379104,1434.035290938637,650.7712259472495,129.6733891615873,82.21157141917986
3482,HOUGANG ST 92  block  942,HOUGANG,4 ROOM,103.8804601,1.3733028,HOUGANG ST 92,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,238.0551193838837,300.4446169533878,365.7741676944031,1287.8851123646732,514.2971698207324,171.5147913741215,91.3734961296502
3483,HOUGANG ST 92  block  943,HOUGANG,5 ROOM,103.880458,1.3738891,HOUGANG ST 92,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,240.44810511876932,322.76993010941095,328.0876093308425,1296.1846247505705,504.36495742330925,119.73385860066543,73.05761453980405
3484,HOUGANG ST 92  block  944,HOUGANG,4 ROOM,103.880457,1.3743287,HOUGANG ST 92,5,TRAFALGAR,NORTH-EAST REGION,HOUGANG,198.96798687692427,339.3648774412885,305.79963652601236,1304.4252245498776,502.24292099476645,92.36804163797039,66.47377442778475
